LAT,LON,weighted_count
34.0882,-118.2646,7.0
34.0831,-118.2726,3.5
34.0832,-118.2723,5.25
34.0848,-118.2712,14.0
34.0867,-118.2701,2.625
34.0884,-118.2691,48.125
34.0893,-118.2685,5.25
34.0908,-118.2669,5.25
34.1008,-118.2668,5.25
34.0921,-118.264,16.625
34.1008,-118.2668,5.25
34.0762,-118.2845,13.125
34.0956,-118.262,7.875
34.1008,-118.2668,10.5
34.099,-118.2607,7.875
34.1008,-118.2592,15.75
34.1091,-118.2562,2.625
34.1111,-118.2553,10.5
34.113,-118.2544,0.0
34.1149,-118.2536,0.0
34.0777,-118.2803,7.875
34.0778,-118.2801,10.5
34.0784,-118.2791,13.125
34.0799,-118.2766,5.25
34.0807,-118.2753,0.0
34.0818,-118.2736,5.25
34.1033,-118.2619,5.25
34.1294,-118.2108,0.0
34.0959,-118.2545,5.25
34.0976,-118.2545,10.5
34.0997,-118.2555,9.625
34.1018,-118.2557,15.75
34.1038,-118.2573,0.0
34.1002,-118.2717,2.625
34.1029,-118.2535,0.0
34.1278,-118.1929,0.0
34.0858,-118.2683,7.875
34.0871,-118.2681,0.0
34.0886,-118.2667,0.0
34.09,-118.2657,2.625
34.1504,-118.3888,7.0
34.1522,-118.3889,5.25
34.1687,-118.3889,7.0
34.174,-118.3888,0.0
34.1776,-118.3889,0.0
34.1794,-118.3889,2.625
34.1812,-118.3889,15.75
34.183,-118.3889,0.0
34.1849,-118.3889,2.625
34.0915,-118.1911,0.0
34.0267,-118.2016,5.25
34.0257,-118.1992,7.875
34.0235,-118.1937,2.625
33.9457,-118.3998,0.0
34.1329,-118.3645,10.5
34.1202,-118.391,5.25
34.1201,-118.3908,0.0
34.1159,-118.3848,0.0
34.1155,-118.385,0.0
33.942,-118.4095,0.0
34.0565,-118.4427,0.0
34.0565,-118.4427,0.0
34.0428,-118.1986,0.0
34.0285,-118.3606,0.0
34.029,-118.3623,0.0
34.0294,-118.3639,0.0
34.0299,-118.3658,5.25
34.0831,-118.2128,2.625
34.0558,-118.397,2.625
34.0755,-118.2321,7.875
34.071,-118.2302,7.875
34.0736,-118.2312,5.25
34.0755,-118.2321,7.875
34.0771,-118.2335,0.0
34.0782,-118.2346,0.0
34.1149,-118.3552,0.0
34.1231,-118.2323,2.625
34.1248,-118.2334,2.625
34.0326,-118.3374,0.0
34.0311,-118.3374,10.5
34.0295,-118.3374,0.0
34.0276,-118.3374,0.0
34.0256,-118.3374,2.625
34.0246,-118.3374,0.0
34.0199,-118.3373,2.625
34.024,-118.3374,0.0
34.0165,-118.3377,0.0
34.02,-118.3373,7.875
34.0172,-118.3374,5.25
34.0153,-118.338,7.875
34.0116,-118.3412,15.75
34.0922,-118.4481,5.25
34.1092,-118.2085,0.0
34.0668,-118.2301,0.0
33.9334,-118.2886,0.0
33.932,-118.2902,2.625
33.9833,-118.3177,0.0
33.9829,-118.3187,7.875
33.9824,-118.3197,3.5
33.9815,-118.3216,10.5
34.0231,-118.2008,0.0
34.0238,-118.2058,0.0
34.0187,-118.2118,0.0
34.0173,-118.2028,0.0
34.0254,-118.1994,0.0
34.0285,-118.2031,0.0
34.0288,-118.1972,0.0
34.0277,-118.1979,2.625
34.0267,-118.1985,0.0
34.0285,-118.2031,0.0
34.1484,-118.2758,2.625
34.027,-118.3669,7.875
34.0272,-118.3685,0.0
34.1132,-118.3135,5.25
34.0436,-118.2533,0.0
34.1172,-118.3155,0.0
34.1228,-118.1898,0.0
34.1234,-118.1868,13.125
34.124,-118.1832,0.0
34.124,-118.1833,0.0
34.0421,-118.3298,0.0
34.0443,-118.3354,12.25
34.0449,-118.3378,5.25
34.0454,-118.3393,7.875
34.0458,-118.3408,5.25
34.1449,-118.3998,0.0
34.1468,-118.3998,0.0
34.1485,-118.3998,5.25
34.1504,-118.3998,2.625
34.1551,-118.3987,0.0
34.1563,-118.3994,7.875
34.1721,-118.3998,3.5
34.1742,-118.3998,5.25
34.0416,-118.3365,20.125
34.0423,-118.3389,0.0
34.0428,-118.3404,0.0
34.0431,-118.3419,18.375
34.0439,-118.345,3.5
34.1055,-118.2786,3.5
34.1072,-118.277,0.0
34.1082,-118.2758,3.5
34.109,-118.2749,7.0
34.1097,-118.2739,2.625
34.1105,-118.2729,3.5
34.0937,-118.3831,7.875
34.0937,-118.3887,0.0
34.0317,-118.2769,14.0
34.0328,-118.2786,5.25
34.0314,-118.2803,0.0
34.0286,-118.2545,2.625
34.0535,-118.2608,91.0
34.0815,-118.4363,0.0
34.084,-118.4367,7.875
34.015,-118.4281,13.125
34.0456,-118.2539,3.5
34.069,-118.238,5.25
34.0688,-118.2381,0.0
34.0672,-118.241,0.0
34.0687,-118.2382,2.625
34.0689,-118.2431,15.75
34.0758,-118.2484,10.5
34.0878,-118.2442,0.0
34.104,-118.3755,0.0
34.0338,-118.2487,19.25
33.9433,-118.2625,0.0
33.9393,-118.263,2.625
33.9373,-118.263,2.625
33.9357,-118.263,0.0
33.9348,-118.263,0.0
33.9328,-118.2622,5.25
33.932,-118.2622,0.0
33.9271,-118.2659,0.0
33.9271,-118.2659,5.25
33.9292,-118.2622,2.625
33.9265,-118.2622,2.625
34.0321,-118.2499,15.75
34.0259,-118.2561,0.0
34.025,-118.2567,0.0
34.0241,-118.2573,7.875
34.0232,-118.2578,0.0
34.0216,-118.2588,0.0
34.019,-118.2606,0.0
34.0171,-118.2618,0.0
34.0163,-118.2624,0.0
34.044,-118.24,2.625
34.0039,-118.264,0.0
34.0416,-118.244,17.5
34.0426,-118.2412,33.25
34.0408,-118.2428,15.75
34.0416,-118.244,5.25
33.9819,-118.263,0.0
33.981,-118.263,2.625
33.9792,-118.263,2.625
33.9774,-118.263,2.625
34.039,-118.2444,77.875
33.9765,-118.263,0.0
33.9739,-118.263,0.0
33.9721,-118.263,7.0
33.9684,-118.263,0.0
33.9674,-118.263,0.0
34.0365,-118.2468,18.375
33.9647,-118.263,2.625
33.9629,-118.263,0.0
33.961,-118.263,5.25
34.035,-118.2478,10.5
33.9547,-118.263,6.125
33.9466,-118.2625,8.75
34.1074,-118.3786,0.0
34.1088,-118.3775,0.0
34.1113,-118.3765,0.0
34.1127,-118.3757,0.0
34.1342,-118.2265,0.0
34.0197,-118.4376,5.25
34.0185,-118.4387,0.0
34.0163,-118.4415,0.0
34.0131,-118.4477,0.0
34.0124,-118.4487,0.0
34.0116,-118.4497,5.25
34.0151,-118.4431,0.0
34.0146,-118.4441,0.0
34.014,-118.4451,0.0
34.0165,-118.2861,0.0
34.0623,-118.1716,2.625
34.0232,-118.2414,90.125
34.0203,-118.2414,40.25
34.0028,-118.242,0.0
34.0016,-118.242,3.5
34.0011,-118.2421,0.0
34.0006,-118.2421,3.5
33.9954,-118.2418,10.5
33.9946,-118.2418,0.0
33.9938,-118.2418,0.0
34.0587,-118.3681,0.0
34.0562,-118.3693,2.625
34.0542,-118.3702,0.0
34.0524,-118.3711,13.125
34.05,-118.3718,0.0
34.0483,-118.3722,2.625
34.0465,-118.3727,5.25
34.0439,-118.3735,3.5
34.0421,-118.3741,15.75
34.0399,-118.3748,5.25
34.0587,-118.3679,5.25
34.097,-118.3824,0.0
34.0711,-118.4454,0.0
33.9727,-118.3968,5.25
34.0183,-118.3536,13.125
34.0163,-118.3536,12.25
34.0149,-118.3536,26.25
34.0129,-118.4456,7.875
34.011,-118.444,5.25
34.006,-118.4402,0.0
34.0046,-118.4393,5.25
33.9922,-118.4273,5.25
33.974,-118.4124,2.625
33.9729,-118.4122,2.625
33.9694,-118.4113,2.625
33.9658,-118.4096,2.625
33.9646,-118.4091,0.0
33.9635,-118.4087,0.0
34.0922,-118.1629,2.625
34.093,-118.1636,15.75
34.0946,-118.1637,2.625
34.079,-118.1633,2.625
34.0811,-118.1633,0.0
34.0824,-118.1634,5.25
34.0837,-118.1634,0.0
34.085,-118.1634,2.625
34.0896,-118.1634,5.25
34.0903,-118.1615,0.0
34.0075,-118.3255,6.125
34.0071,-118.326,2.625
34.0084,-118.3276,2.625
34.0084,-118.3288,0.0
34.0084,-118.3296,2.625
34.0084,-118.3314,2.625
34.0084,-118.3332,0.0
34.0126,-118.3403,0.0
34.0126,-118.3403,20.125
34.0047,-118.3413,0.0
34.0067,-118.3515,5.25
34.0489,-118.1944,5.25
34.0508,-118.1932,2.625
34.0524,-118.1931,0.0
34.0474,-118.1957,0.0
34.0986,-118.4517,5.25
34.0862,-118.4452,19.6875
34.0881,-118.4465,0.0
34.0899,-118.4469,7.875
34.0433,-118.4571,7.875
34.042,-118.456,0.0
34.0409,-118.455,2.625
34.0394,-118.4538,7.0
34.038,-118.4526,0.0
34.0365,-118.4513,21.0
34.0351,-118.45,0.0
34.0304,-118.446,3.5
34.0287,-118.4446,5.25
34.0273,-118.4435,7.875
34.0253,-118.442,0.0
34.0237,-118.4407,0.0
34.0214,-118.4389,15.75
34.0207,-118.4384,7.875
34.0189,-118.437,7.875
34.0137,-118.4323,13.125
34.0096,-118.4298,5.25
33.9963,-118.4167,9.625
33.9953,-118.4149,0.0
34.1396,-118.4208,0.0
34.136,-118.4308,0.0
34.1145,-118.1891,0.0
34.0792,-118.4411,0.0
34.0887,-118.4527,0.0
34.0833,-118.4524,0.0
34.0844,-118.4524,0.0
34.0857,-118.4517,0.0
34.1236,-118.2085,9.625
34.1232,-118.2064,0.0
34.1228,-118.2043,0.0
34.1224,-118.2021,2.625
34.122,-118.2,0.0
34.1218,-118.199,2.625
34.1217,-118.1981,0.0
34.1217,-118.1964,0.0
34.1217,-118.1934,0.0
34.0706,-118.4359,0.0
34.0678,-118.4512,5.25
34.0686,-118.449,2.625
34.0657,-118.4505,15.75
34.0678,-118.4512,2.625
34.1294,-118.3793,0.0
34.1468,-118.3592,2.625
34.1504,-118.3593,0.0
34.1613,-118.3594,5.25
34.1631,-118.3594,0.0
34.1672,-118.3594,2.625
34.1687,-118.3594,0.0
34.17,-118.3594,10.5
34.1721,-118.3594,2.625
34.1147,-118.4039,0.0
33.9443,-118.2492,0.0
33.9311,-118.2493,0.0
33.9308,-118.2493,10.5
33.9305,-118.2493,5.25
33.9302,-118.2493,11.375
33.9533,-118.2489,0.0
33.9523,-118.2489,5.25
33.9491,-118.249,2.625
34.0175,-118.1975,0.0
34.1236,-118.4,0.0
34.0944,-118.419,2.625
34.0953,-118.4204,0.0
34.1018,-118.4197,0.0
34.1132,-118.4225,2.625
34.1134,-118.4226,0.0
34.0647,-118.2376,0.0
34.0468,-118.269,3.5
34.1141,-118.2248,0.0
34.0986,-118.2499,0.0
34.0225,-118.3571,0.0
34.0225,-118.3628,2.625
34.0222,-118.367,0.0
34.1057,-118.2252,0.0
34.1226,-118.3481,7.0
34.1064,-118.2094,3.5
34.1067,-118.211,0.0
34.1165,-118.2668,0.0
34.1172,-118.2659,0.0
34.1188,-118.2647,7.875
33.9913,-118.4399,2.625
34.1422,-118.4264,0.0
34.1443,-118.4272,7.875
34.1473,-118.427,5.25
34.0358,-118.2224,0.0
34.098,-118.3651,5.25
34.098,-118.3657,0.0
34.098,-118.2763,0.0
34.0977,-118.2775,0.0
34.0982,-118.2787,18.375
34.0982,-118.2823,0.0
34.0982,-118.283,14.875
34.0982,-118.2852,7.875
34.0608,-118.2842,20.125
34.0608,-118.2864,13.125
34.1114,-118.389,0.0
34.0917,-118.3926,0.0
34.0233,-118.4462,7.875
34.0234,-118.4474,13.125
34.0986,-118.388,0.0
34.107,-118.3869,2.625
34.0953,-118.3829,0.0
34.0986,-118.388,5.25
34.0963,-118.3827,0.0
34.0978,-118.3817,0.0
34.0986,-118.388,0.0
34.0986,-118.388,0.0
34.1001,-118.3805,2.625
34.0986,-118.388,2.625
34.1015,-118.3796,0.0
34.0986,-118.388,10.5
34.0986,-118.388,0.0
34.0986,-118.388,3.5
34.0986,-118.388,5.25
34.0993,-118.3798,5.25
34.0995,-118.3723,0.0
34.0998,-118.372,0.0
34.1394,-118.3747,0.0
34.1401,-118.3732,18.375
34.139,-118.3775,7.875
34.1387,-118.3813,0.0
34.1388,-118.3791,2.625
34.1381,-118.3822,3.5
34.1382,-118.3856,0.0
34.1381,-118.3896,0.0
34.1372,-118.3929,0.0
34.1401,-118.4069,0.0
34.1412,-118.4069,0.0
34.1415,-118.408,0.0
34.0658,-118.2503,18.375
34.0768,-118.1951,0.0
34.0773,-118.1947,0.0
34.0229,-118.2154,7.875
34.0222,-118.2137,6.125
34.0751,-118.2535,7.0
34.077,-118.2523,0.0
34.0187,-118.3232,0.0
34.0146,-118.3232,7.875
34.0118,-118.3232,0.0
34.0074,-118.329,0.0
34.0097,-118.3231,2.625
34.0073,-118.3231,0.0
34.0074,-118.329,2.625
34.0074,-118.329,0.0
34.1029,-118.2034,10.5
34.097,-118.2065,0.0
34.1051,-118.2107,0.0
34.1849,-118.3769,0.0
34.1849,-118.379,0.0
34.1849,-118.3823,0.0
34.1849,-118.3842,0.0
34.1849,-118.3878,0.0
34.0273,-118.4029,5.25
34.0269,-118.4037,0.0
34.026,-118.4052,2.625
34.0255,-118.4063,3.5
34.0249,-118.4073,3.5
34.0243,-118.4085,2.625
34.0238,-118.4095,5.25
34.0233,-118.4105,2.625
34.0161,-118.4221,0.0
34.0115,-118.431,5.25
34.0284,-118.401,23.625
34.0163,-118.3507,11.375
34.0163,-118.3515,21.0
34.0973,-118.2265,0.0
34.0986,-118.2257,0.0
34.0997,-118.3148,0.0
34.1001,-118.3148,41.125
34.1017,-118.3147,3.5
34.1035,-118.3148,10.5
34.1053,-118.3148,9.625
34.1281,-118.3273,7.875
34.0958,-118.283,7.875
34.0973,-118.283,0.0
34.0986,-118.2962,0.0
34.0982,-118.283,7.875
34.1,-118.283,15.75
34.1018,-118.2831,7.875
34.1036,-118.2831,2.625
34.1054,-118.2831,0.0
34.1077,-118.2831,0.0
34.1094,-118.2818,0.0
34.1486,-118.3512,0.0
34.155,-118.3517,0.0
34.154,-118.3517,0.0
34.0908,-118.319,0.0
34.0926,-118.3191,0.0
34.0944,-118.3191,12.25
34.0962,-118.319,13.125
34.103,-118.3196,0.0
34.1041,-118.3193,8.75
34.1052,-118.3192,32.375
34.0886,-118.1728,5.25
34.0904,-118.1739,0.0
34.0969,-118.3852,13.125
34.0986,-118.4517,5.25
34.127,-118.3413,0.0
34.1293,-118.3429,5.25
34.023,-118.2439,68.25
34.0214,-118.2452,7.875
33.9857,-118.4006,0.0
34.1467,-118.4084,10.5
34.1486,-118.4084,5.25
34.1631,-118.4084,11.375
34.1649,-118.4084,13.125
34.0816,-118.1992,0.0
34.1,-118.1809,3.5
34.1107,-118.323,0.0
34.1109,-118.324,2.625
34.0821,-118.1811,14.875
34.0819,-118.1795,2.625
34.082,-118.1769,0.0
34.0852,-118.1739,2.625
34.0825,-118.1737,2.625
34.0852,-118.1739,0.0
34.0836,-118.1718,5.25
34.0852,-118.1739,2.625
34.0848,-118.17,0.0
34.0849,-118.1687,2.625
34.0857,-118.1649,7.875
34.0863,-118.1624,15.75
34.0025,-118.4135,3.5
34.0502,-118.4161,0.0
34.0508,-118.415,0.0
34.0474,-118.4208,6.125
34.0403,-118.4341,0.0
34.0384,-118.4373,23.625
34.0356,-118.4419,0.0
34.035,-118.4428,0.0
34.0329,-118.4453,0.0
34.0322,-118.4461,14.875
34.0314,-118.4484,5.25
34.0312,-118.4501,0.0
34.0302,-118.4526,15.75
34.0314,-118.4484,2.625
34.0307,-118.4497,7.875
34.1136,-118.193,0.0
34.1143,-118.1916,0.0
34.1155,-118.2132,2.625
34.1104,-118.2098,0.0
34.1128,-118.2094,0.0
34.1144,-118.2114,5.25
34.0369,-118.2173,2.625
34.0358,-118.2148,6.125
34.0136,-118.3645,0.0
34.1005,-118.1878,2.625
34.0769,-118.2096,0.0
34.1352,-118.3683,0.0
34.1308,-118.2334,6.125
34.1041,-118.2638,0.0
34.1041,-118.2665,3.5
34.0971,-118.258,0.0
34.1001,-118.258,0.0
34.0483,-118.4571,0.0
34.0472,-118.459,0.0
34.1166,-118.3722,0.0
34.0617,-118.4307,5.25
34.0583,-118.4283,10.5
34.0554,-118.4267,0.0
34.0518,-118.425,3.5
34.0687,-118.4365,0.0
34.0658,-118.4342,8.75
34.0736,-118.3563,170.625
34.0252,-118.2167,0.0
34.0243,-118.2148,2.625
34.0238,-118.2138,2.625
34.0233,-118.2116,0.0
34.1119,-118.232,0.0
34.069,-118.1794,5.25
34.0709,-118.1795,0.0
34.0836,-118.1791,5.25
34.0179,-118.4383,5.25
34.0929,-118.3325,0.0
34.0925,-118.3323,0.0
34.0665,-118.2051,7.875
34.0707,-118.2103,2.625
34.0692,-118.2051,0.0
34.0707,-118.2103,0.0
34.0703,-118.2052,10.5
34.0707,-118.2103,0.0
34.072,-118.2052,5.25
34.0767,-118.2057,3.5
34.0775,-118.2055,0.0
34.0782,-118.2056,24.5
33.9685,-118.3702,10.5
33.9706,-118.373,2.625
33.9716,-118.3747,0.0
33.9722,-118.3759,13.125
34.1126,-118.179,5.25
34.091,-118.2277,15.75
34.0924,-118.2246,2.625
34.0933,-118.223,0.0
34.1006,-118.3843,5.25
34.0977,-118.3862,5.25
34.1006,-118.3906,0.0
34.0425,-118.3648,10.5
34.0411,-118.3652,0.0
34.0395,-118.3658,2.625
34.0379,-118.3664,5.25
34.0371,-118.3667,5.25
34.0353,-118.3669,2.625
34.0343,-118.3673,5.25
34.0325,-118.368,7.875
34.0307,-118.3686,0.0
34.1174,-118.3753,0.0
34.1785,-118.3703,5.25
34.1785,-118.3747,2.625
34.1785,-118.377,2.625
34.1785,-118.379,2.625
34.1785,-118.3818,0.0
34.1762,-118.3897,5.25
34.1784,-118.3954,7.875
34.1784,-118.3965,5.25
34.1132,-118.2799,0.0
34.1483,-118.3484,0.0
34.0355,-118.4321,10.5
34.0339,-118.4309,10.5
34.0284,-118.4267,3.5
34.0293,-118.4274,0.0
34.0708,-118.4569,0.0
34.0244,-118.4231,7.875
34.0224,-118.4216,2.625
34.0204,-118.42,5.25
34.0181,-118.4181,5.25
34.0163,-118.4164,2.625
34.101,-118.2318,0.0
34.0854,-118.4524,0.0
34.1291,-118.1923,0.0
34.1297,-118.1906,2.625
34.1299,-118.1895,0.0
34.1306,-118.1859,0.0
34.1311,-118.1847,0.0
34.0621,-118.4428,21.0
34.0637,-118.4424,15.75
33.9958,-118.4426,2.625
33.9911,-118.4385,0.0
33.9917,-118.4393,5.25
33.9904,-118.4377,0.0
34.0442,-118.2759,2.625
34.0426,-118.2769,19.25
34.0407,-118.2773,5.25
34.0398,-118.278,5.25
34.0387,-118.2786,2.625
34.0355,-118.2809,2.625
34.0363,-118.2803,2.625
34.0334,-118.2821,0.0
34.0326,-118.2826,0.0
33.9679,-118.3771,2.625
33.966,-118.3752,2.625
34.121,-118.2209,0.0
34.1167,-118.23,0.0
34.1181,-118.2299,7.875
34.1187,-118.2288,0.0
34.12,-118.2258,0.0
34.1207,-118.2238,0.0
34.1211,-118.2223,0.0
34.122,-118.2188,0.0
34.1222,-118.2114,0.0
34.1222,-118.2114,2.625
34.1201,-118.214,0.0
34.1182,-118.2129,0.0
34.1173,-118.191,0.0
34.1193,-118.1905,2.625
34.1073,-118.1838,0.0
34.1486,-118.3512,0.0
34.1466,-118.3469,0.0
34.1235,-118.2172,5.25
34.07,-118.1998,0.0
34.083,-118.1902,5.25
34.0831,-118.189,0.0
34.1282,-118.3667,3.5
34.1291,-118.3691,0.0
34.1273,-118.3666,0.0
34.1291,-118.3691,0.0
34.0797,-118.1933,7.875
33.9906,-118.4391,5.25
34.095,-118.4244,5.25
34.0342,-118.2496,31.5
33.9438,-118.2674,5.25
33.9428,-118.2674,0.0
33.9348,-118.2674,7.875
33.933,-118.2674,6.125
33.9311,-118.2664,2.625
33.9292,-118.2665,2.625
34.0444,-118.2407,15.75
34.0039,-118.2677,0.0
34.043,-118.242,8.75
33.9966,-118.2674,5.25
33.9924,-118.2674,0.0
33.9864,-118.2675,18.375
34.0395,-118.2451,31.5
33.9722,-118.2674,0.0
33.9713,-118.2674,5.25
33.9688,-118.2674,17.5
33.9674,-118.2673,0.0
33.9665,-118.2674,0.0
33.9656,-118.2673,2.625
33.9646,-118.2673,0.0
33.9638,-118.2673,2.625
33.9628,-118.2673,2.625
33.961,-118.2673,7.875
33.9551,-118.2673,0.0
34.0357,-118.2486,2.625
33.9473,-118.2674,10.5
33.9465,-118.2674,5.25
34.1294,-118.2108,0.0
34.1367,-118.2089,0.0
34.1395,-118.201,15.75
34.1415,-118.2011,0.0
34.0462,-118.2371,7.875
34.0457,-118.2365,8.75
34.0453,-118.236,54.25
34.1037,-118.2722,0.0
34.1041,-118.2734,18.375
34.106,-118.2756,0.0
34.1072,-118.277,0.0
34.1083,-118.2787,7.875
34.1083,-118.2801,0.0
34.1084,-118.2818,0.0
34.1032,-118.2737,0.0
33.942,-118.4095,0.0
33.9713,-118.2739,10.5
34.0164,-118.3312,0.0
34.0334,-118.3639,0.0
34.0397,-118.4301,0.0
34.0437,-118.2455,0.0
34.0445,-118.4491,0.0
34.0448,-118.2474,0.0
34.0468,-118.2415,0.0
34.0496,-118.3425,0.0
34.0517,-118.2178,0.0
34.0907,-118.3384,0.0
34.0944,-118.3277,0.0
34.0947,-118.2877,7.875
34.0987,-118.3337,0.0
34.1,-118.3113,0.0
34.1179,-118.2451,0.0
34.1673,-118.3816,0.0
34.1849,-118.3834,0.0
34.0445,-118.4491,0.0
34.0465,-118.3555,0.0
34.0174,-118.2621,0.0
34.0445,-118.4491,0.0
34.0528,-118.1978,0.0
34.0562,-118.1985,0.0
34.0583,-118.1978,0.0
34.0598,-118.1969,5.25
34.0614,-118.1959,5.25
34.1298,-118.2272,0.0
34.1266,-118.2299,0.0
34.0307,-118.2574,3.5
34.0296,-118.2584,3.5
34.0263,-118.2609,0.0
34.025,-118.2618,3.5
34.0242,-118.2623,2.625
34.0235,-118.2626,2.625
34.0224,-118.2633,0.0
34.0216,-118.2638,2.625
34.0208,-118.2643,2.625
34.0186,-118.2657,2.625
34.0171,-118.2667,0.0
34.0162,-118.2673,0.0
34.0154,-118.2678,2.625
34.0146,-118.2681,7.875
34.0133,-118.2689,7.875
34.0121,-118.2696,0.0
34.0112,-118.2704,13.125
34.0095,-118.2704,0.0
34.0645,-118.2012,0.0
34.0395,-118.4108,7.875
34.0382,-118.4141,11.375
34.1455,-118.3866,0.0
34.1506,-118.3866,3.5
34.1476,-118.3867,5.25
34.1504,-118.3866,2.625
34.1687,-118.3866,0.0
34.1722,-118.3866,0.0
34.174,-118.3866,8.75
34.1758,-118.3866,5.25
34.1776,-118.3866,0.0
34.1867,-118.3865,7.0
34.0216,-118.2844,0.0
34.0215,-118.2868,7.875
34.0167,-118.2811,0.0
34.0215,-118.2868,7.875
34.0215,-118.2868,0.0
34.0215,-118.2868,0.0
34.0215,-118.2868,0.0
34.0215,-118.2868,0.0
34.0215,-118.2868,0.0
34.0215,-118.2868,0.0
34.0215,-118.2868,0.0
34.0215,-118.2868,0.0
34.0215,-118.2868,0.0
34.0215,-118.2868,2.625
34.0226,-118.2838,5.25
34.0216,-118.2844,5.25
34.0203,-118.2852,7.875
34.0216,-118.2844,0.0
34.0215,-118.2868,0.0
34.1342,-118.3454,14.4375
33.9714,-118.3902,0.0
33.9694,-118.3928,0.0
33.9649,-118.3935,0.0
33.9635,-118.3935,2.625
33.9621,-118.3935,2.625
34.1399,-118.379,5.25
34.1451,-118.3875,3.5
34.1426,-118.379,5.25
34.1451,-118.3875,7.875
34.145,-118.379,0.0
34.1451,-118.3875,10.5
34.1512,-118.3864,0.0
34.148,-118.379,78.75
34.1512,-118.3864,15.75
34.1512,-118.3864,2.625
34.1512,-118.3864,3.5
34.1522,-118.379,0.0
34.1549,-118.379,0.0
34.1577,-118.379,10.5
34.1599,-118.379,0.0
34.1614,-118.379,34.125
34.1673,-118.3816,0.0
34.163,-118.379,6.125
34.1673,-118.3816,0.0
34.165,-118.379,2.625
34.1673,-118.3816,5.25
34.167,-118.379,2.625
34.1673,-118.3816,6.125
34.1685,-118.379,46.375
34.1673,-118.3816,8.75
34.1705,-118.379,5.25
34.1758,-118.3746,2.625
34.174,-118.379,0.0
34.1758,-118.3834,5.25
34.1758,-118.3834,2.625
34.1758,-118.379,0.0
34.1758,-118.3834,0.0
34.1776,-118.379,15.75
34.1795,-118.379,0.0
34.1831,-118.379,0.0
34.1849,-118.3834,5.25
34.1849,-118.3834,7.875
34.1849,-118.379,0.0
34.1849,-118.3834,0.0
34.1867,-118.3791,5.25
34.1849,-118.3834,7.875
34.1885,-118.379,0.0
34.1903,-118.3791,0.0
34.1922,-118.379,7.875
34.0797,-118.2822,0.0
34.0815,-118.2811,5.25
34.0828,-118.2803,5.25
34.0835,-118.2799,7.875
34.0185,-118.4227,5.25
34.0159,-118.4208,5.25
34.0145,-118.4197,0.0
34.0819,-118.197,0.0
34.0822,-118.1978,0.0
34.0881,-118.1877,0.0
34.0797,-118.1913,0.0
34.1139,-118.3154,3.5
34.0839,-118.1853,0.0
34.0834,-118.1769,2.625
34.0865,-118.1647,3.5
34.0786,-118.2068,10.5
34.1129,-118.2616,2.625
34.114,-118.2602,2.625
34.1153,-118.2586,0.0
34.1178,-118.2555,0.0
34.1179,-118.2451,0.0
34.0891,-118.2146,2.625
34.0904,-118.2156,0.0
34.0573,-118.2686,7.0
34.0587,-118.2678,2.625
34.0637,-118.2638,2.625
34.0618,-118.2654,5.25
34.0606,-118.2672,7.0
34.0172,-118.2109,23.625
34.0163,-118.2085,0.0
34.0166,-118.2064,14.875
34.0166,-118.2028,0.0
34.0165,-118.201,0.0
34.0165,-118.1965,21.0
34.0165,-118.1933,0.0
34.1361,-118.357,0.0
34.1387,-118.3612,0.0
34.1387,-118.3612,10.5
34.1387,-118.3598,5.25
34.1387,-118.3578,0.0
34.1383,-118.3574,0.0
34.1278,-118.1953,0.0
34.1419,-118.1938,0.0
34.1416,-118.1932,3.5
34.0163,-118.3523,20.125
34.0149,-118.3524,35.875
34.0205,-118.281,2.625
34.0216,-118.287,0.0
34.0216,-118.287,0.0
34.0212,-118.2872,0.0
34.0407,-118.2766,2.625
34.0484,-118.2724,2.625
34.0469,-118.2733,5.25
34.0437,-118.2749,5.25
34.0421,-118.2759,0.0
34.0531,-118.2694,16.625
34.05,-118.2714,0.0
34.0887,-118.2484,0.0
34.089,-118.2483,5.25
34.1236,-118.3492,0.0
34.1229,-118.2272,0.0
34.1219,-118.2288,15.75
34.0708,-118.2175,7.875
34.0708,-118.2155,0.0
34.096,-118.1833,0.0
34.0653,-118.2013,0.0
34.07,-118.1998,18.375
34.0689,-118.1878,2.625
34.0689,-118.1878,2.625
34.0689,-118.1878,18.375
34.0689,-118.1878,7.875
34.0632,-118.1823,2.625
34.0689,-118.1878,0.0
34.0659,-118.1802,52.5
34.0757,-118.1711,10.5
34.0677,-118.1766,13.125
34.0697,-118.175,28.0
34.0714,-118.1729,14.0
34.073,-118.1711,5.25
34.0757,-118.1711,21.0
34.0757,-118.1711,7.0
34.0744,-118.1658,11.375
34.0757,-118.1711,6.125
34.0739,-118.1632,13.125
34.0644,-118.2699,10.5
34.0657,-118.2734,2.625
34.1096,-118.3155,0.0
33.9892,-118.3449,0.0
34.1455,-118.3484,0.0
34.1462,-118.3506,0.0
34.1468,-118.3526,0.0
34.1468,-118.3571,2.625
34.1468,-118.3592,7.875
34.1468,-118.3615,5.25
34.1467,-118.3636,2.625
34.1472,-118.3722,5.25
34.1472,-118.3747,10.5
34.1467,-118.379,0.0
34.1512,-118.3864,2.625
34.1467,-118.3964,5.25
34.1467,-118.4031,0.0
34.1473,-118.3728,5.25
34.0913,-118.2467,5.25
34.1443,-118.4272,0.0
34.1166,-118.2652,0.0
34.1246,-118.3898,5.25
34.1517,-118.4225,0.0
